image_idx,diagram_type,type_confidence,visual_complexity,color_entropy,text_density,spatial_layout,enrichment,specific_num_nodes,specific_num_edges,specific_graph_density,specific_avg_node_degree,specific_is_connected,original_caption,enriched_caption,specific_num_segments,specific_has_labels,specific_is_donut,specific_color_coded,specific_num_shapes,specific_num_lines,specific_has_structure,specific_dominant_feature
2026,network_graph,0.8,0.46024656223692806,0.5868067,0.17276422764227642,networked,"Network graph with 313 nodes and 499 edges, density 0.01",313.0,499.0,0.010219546162038174,3.1884984025559104,True,"Behaviorism, Hierarchy Diagram, elements: Top node labeled 'Behaviorism' with two branches for 'John B. Watson' and 'B. F. Skinner', further branching into 'Respondent Learning' and 'Operant Conditioning', each with associated terms and definitions.","Behaviorism, Hierarchy Diagram, elements: Top node labeled 'Behaviorism' with two branches for 'John B. Watson' and 'B. F. Skinner', further branching into 'Respondent Learning' and 'Operant Conditioning', each with associated terms and definitions. [Visual Analysis: Network graph with 313 nodes and 499 edges, density 0.01]",,,,,,,,
2027,network_graph,0.8,0.6708060815355544,0.48543718,0.5020833333333333,networked,"Network graph with 314 nodes and 620 edges, density 0.01",314.0,620.0,0.012616755865773998,3.949044585987261,True,"Kohlberg's Six Stages of Moral Development, Table, elements: A table with three columns: Egoism, Altruism, and Solidarity, and six rows detailing levels of moral development with corresponding stages and examples of reasoning for each stage.","Kohlberg's Six Stages of Moral Development, Table, elements: A table with three columns: Egoism, Altruism, and Solidarity, and six rows detailing levels of moral development with corresponding stages and examples of reasoning for each stage. [Visual Analysis: Network graph with 314 nodes and 620 edges, density 0.01]",,,,,,,,
2028,network_graph,0.8,0.3112776050754456,0.52306324,0.4924953095684803,networked,"Network graph with 150 nodes and 226 edges, density 0.02",150.0,226.0,0.02022371364653244,3.013333333333333,True,"Software Development Life Cycle (SDLC), Circular Diagram, elements: Central circle labeled 'Software Development Life Cycle' surrounded by eight sections detailing phases: SWOT Contract, System Design, Technical Design, Proof of Concept, Application Support, User Acceptance, Development & Testing, and Estimation & Delivery Plan.","Software Development Life Cycle (SDLC), Circular Diagram, elements: Central circle labeled 'Software Development Life Cycle' surrounded by eight sections detailing phases: SWOT Contract, System Design, Technical Design, Proof of Concept, Application Support, User Acceptance, Development & Testing, and Estimation & Delivery Plan. [Visual Analysis: Network graph with 150 nodes and 226 edges, density 0.02]",,,,,,,,
2029,network_graph,0.8,0.18938052070328076,0.30403292,0.09166666666666666,networked,"Network graph with 60 nodes and 130 edges, density 0.07",60.0,130.0,0.07344632768361582,4.333333333333333,True,"Agile Development Process, Circular Flow Diagram, elements: Circular arrangement with six stages: Analyse & Plan, Design, Build, Test, Review, and Launch, each with corresponding descriptions and colored arrows indicating the flow.","Agile Development Process, Circular Flow Diagram, elements: Circular arrangement with six stages: Analyse & Plan, Design, Build, Test, Review, and Launch, each with corresponding descriptions and colored arrows indicating the flow. [Visual Analysis: Network graph with 60 nodes and 130 edges, density 0.07]",,,,,,,,
2030,pie_chart,0.9,0.25966639314518697,0.89154744,0.17299107142857145,radial,"Pie chart with 18 segments, unlabeled",,,,,,"Social Learning Theory, Flow Diagram, elements: Three stages connected by arrows: 'Attention' shows a figure near a ladder, 'Retention' depicts a figure at a table with a thought bubble, and 'Motivation' features a figure interacting with a circular object.","Social Learning Theory, Flow Diagram, elements: Three stages connected by arrows: 'Attention' shows a figure near a ladder, 'Retention' depicts a figure at a table with a thought bubble, and 'Motivation' features a figure interacting with a circular object. [Visual Analysis: Pie chart with 18 segments, unlabeled]",18.0,False,True,True,,,,
2031,network_graph,0.8,0.6123900438609956,0.76899064,0.13221153846153846,networked,"Network graph with 319 nodes and 580 edges, density 0.01",319.0,580.0,0.011435105774728416,3.6363636363636362,True,"Stages of Psychosocial Development, Staircase Diagram, elements: Stair-like progression with labeled stages: Trust vs. Mistrust, Autonomy vs. Shame & Doubt, Initiative vs. Guilt, Industry vs. Inferiority, Identity vs. Role Confusion, Intimacy vs. Isolation, Generativity vs. Stagnation, and Integrity vs. Despair, along with associated virtues and examples.","Stages of Psychosocial Development, Staircase Diagram, elements: Stair-like progression with labeled stages: Trust vs. Mistrust, Autonomy vs. Shame & Doubt, Initiative vs. Guilt, Industry vs. Inferiority, Identity vs. Role Confusion, Intimacy vs. Isolation, Generativity vs. Stagnation, and Integrity vs. Despair, along with associated virtues and examples. [Visual Analysis: Network graph with 319 nodes and 580 edges, density 0.01]",,,,,,,,
2032,network_graph,0.8,0.27315850378356793,0.5086039,0.052845528455284556,networked,"Network graph with 192 nodes and 301 edges, density 0.02",192.0,301.0,0.016415794066317626,3.1354166666666665,True,"Tenets of Constructivist Teaching, Circular Diagram, elements: Central orange circle labeled 'Tenets of Constructivist Teaching' surrounded by six blue circles labeled: 1- Problem-Solving, 2- Lesson Adaptation, 3- Student Empowerment, 4- Student Self-Determination, 5- Student Assessment.","Tenets of Constructivist Teaching, Circular Diagram, elements: Central orange circle labeled 'Tenets of Constructivist Teaching' surrounded by six blue circles labeled: 1- Problem-Solving, 2- Lesson Adaptation, 3- Student Empowerment, 4- Student Self-Determination, 5- Student Assessment. [Visual Analysis: Network graph with 192 nodes and 301 edges, density 0.02]",,,,,,,,
2033,network_graph,0.8,0.20321807867968192,0.30279678,0.05968169761273209,networked,"Network graph with 157 nodes and 236 edges, density 0.02",157.0,236.0,0.019271598889433285,3.0063694267515926,True,"VARK Learning Styles, Circular Flow Diagram, elements: Central circle labeled 'VARK' with four branches leading to icons and labels for Visual, Auditory, Read/Writing, and Kinaesthetic learning styles.","VARK Learning Styles, Circular Flow Diagram, elements: Central circle labeled 'VARK' with four branches leading to icons and labels for Visual, Auditory, Read/Writing, and Kinaesthetic learning styles. [Visual Analysis: Network graph with 157 nodes and 236 edges, density 0.02]",,,,,,,,
2034,network_graph,0.8,0.23760995232964327,0.56861615,0.12811127379209372,networked,"Network graph with 158 nodes and 208 edges, density 0.02",158.0,208.0,0.016770136257357092,2.632911392405063,True,"McKinsey 7S Model of Organisational Alignment, Network Diagram, elements: Central hexagon labeled 'Shared Values' surrounded by six hexagons labeled: 'Strategy', 'Structure', 'Systems', 'Skills', 'Style', and 'Staff', demonstrating interconnections.","McKinsey 7S Model of Organisational Alignment, Network Diagram, elements: Central hexagon labeled 'Shared Values' surrounded by six hexagons labeled: 'Strategy', 'Structure', 'Systems', 'Skills', 'Style', and 'Staff', demonstrating interconnections. [Visual Analysis: Network graph with 158 nodes and 208 edges, density 0.02]",,,,,,,,
2035,pie_chart,0.9,0.35533366703702096,0.30507404,0.23670212765957446,radial,"Pie chart with 18 segments, labeled",,,,,,"McKinsey's Seven S Model for Business Growth, Flow Diagram, elements: Seven interconnected diamonds representing Strategy, Structure, Shared Values, Systems, Style, Staff, and Skills, arranged in a linear flow from left to right.","McKinsey's Seven S Model for Business Growth, Flow Diagram, elements: Seven interconnected diamonds representing Strategy, Structure, Shared Values, Systems, Style, Staff, and Skills, arranged in a linear flow from left to right. [Visual Analysis: Pie chart with 18 segments, labeled]",18.0,True,True,False,,,,
2036,pie_chart,0.9,0.2395693190587393,0.52899826,0.19936204146730463,radial,"Pie chart with 18 segments, unlabeled",,,,,,"Revised ADDIE Models, Flow Diagram, elements: Central circle labeled 'Evaluate' surrounded by four labeled boxes: 'Analyse', 'Design', 'Develop', and 'Implement', with arrows indicating interconnections and iterative process.","Revised ADDIE Models, Flow Diagram, elements: Central circle labeled 'Evaluate' surrounded by four labeled boxes: 'Analyse', 'Design', 'Develop', and 'Implement', with arrows indicating interconnections and iterative process. [Visual Analysis: Pie chart with 18 segments, unlabeled]",18.0,False,True,True,,,,
2037,network_graph,0.8,0.798586850836471,0.8622813,0.054419525065963065,networked,"Network graph with 472 nodes and 1519 edges, density 0.01",472.0,1519.0,0.013665479146424844,6.436440677966102,True,"Big Five Personality Traits, Table, elements: Table format with two columns: 'Low Score' and 'High Score', and rows for each of the five traits: Openness, Conscientiousness, Extroversion, Agreeableness, and Neuroticism. Each trait is described with adjectives indicating low and high scores.","Big Five Personality Traits, Table, elements: Table format with two columns: 'Low Score' and 'High Score', and rows for each of the five traits: Openness, Conscientiousness, Extroversion, Agreeableness, and Neuroticism. Each trait is described with adjectives indicating low and high scores. [Visual Analysis: Network graph with 472 nodes and 1519 edges, density 0.01]",,,,,,,,
2038,network_graph,0.8,0.2377279909966099,0.6901514,0.138677811550152,networked,"Network graph with 149 nodes and 174 edges, density 0.02",149.0,174.0,0.015780881552693634,2.335570469798658,True,"Four Pillars of Object Oriented Programming, Network Diagram, elements: Central box labeled 'OOPS Program' with 'Class' and 'Object' inside; four surrounding boxes labeled 'Inheritance', 'Encapsulation', 'Abstraction', and 'Polymorphism' with brief descriptions.","Four Pillars of Object Oriented Programming, Network Diagram, elements: Central box labeled 'OOPS Program' with 'Class' and 'Object' inside; four surrounding boxes labeled 'Inheritance', 'Encapsulation', 'Abstraction', and 'Polymorphism' with brief descriptions. [Visual Analysis: Network graph with 149 nodes and 174 edges, density 0.02]",,,,,,,,
2039,network_graph,0.8,0.1530054218787765,0.24725613,0.06744040150564617,networked,"Network graph with 29 nodes and 133 edges, density 0.33",29.0,133.0,0.3275862068965517,9.172413793103448,True,"Lean Software Development Principles, Circular Flow Diagram, elements: Central circle labeled 'Lean Software Development' surrounded by six colored circles: 'Eliminate Waste', 'Amplify Learning', 'Empower the Team', 'Deliver it Fast', 'Build Quality In', and 'Optimize the Whole'.","Lean Software Development Principles, Circular Flow Diagram, elements: Central circle labeled 'Lean Software Development' surrounded by six colored circles: 'Eliminate Waste', 'Amplify Learning', 'Empower the Team', 'Deliver it Fast', 'Build Quality In', and 'Optimize the Whole'. [Visual Analysis: Network graph with 29 nodes and 133 edges, density 0.33]",,,,,,,,
2040,pie_chart,0.9,0.07657221416042471,0.42417443,0.01278772378516624,radial,"Pie chart with 9 segments, unlabeled",,,,,,"McKinsey 7S Framework, Network Diagram, elements: Central node labeled 'Shared Values' surrounded by six interconnected nodes: 'Strategy', 'Style', 'Structure', 'Systems', 'Staff', and 'Skills'.","McKinsey 7S Framework, Network Diagram, elements: Central node labeled 'Shared Values' surrounded by six interconnected nodes: 'Strategy', 'Style', 'Structure', 'Systems', 'Staff', and 'Skills'. [Visual Analysis: Pie chart with 9 segments, unlabeled]",9.0,False,True,True,,,,
2041,network_graph,0.8,0.1615611505458727,0.3781497,0.053258145363408525,networked,"Network graph with 15 nodes and 110 edges, density 1.05",15.0,110.0,1.0476190476190477,14.666666666666666,True,"Market Growth and Share Analysis, Boston Matrix, elements: A 2x2 grid with 'Market Growth Rate' on the vertical axis and 'Relative Market Share' on the horizontal axis. Quadrants contain brands: top left 'Bottled Water', top right 'Kinley' and 'Dasani', bottom left 'Coke', and bottom right 'Coke'.","Market Growth and Share Analysis, Boston Matrix, elements: A 2x2 grid with 'Market Growth Rate' on the vertical axis and 'Relative Market Share' on the horizontal axis. Quadrants contain brands: top left 'Bottled Water', top right 'Kinley' and 'Dasani', bottom left 'Coke', and bottom right 'Coke'. [Visual Analysis: Network graph with 15 nodes and 110 edges, density 1.05]",,,,,,,,
2042,network_graph,0.8,0.48563000800035033,0.82829565,0.12450851900393185,networked,"Network graph with 398 nodes and 932 edges, density 0.01",398.0,932.0,0.011797020366315204,4.683417085427136,True,"Multiple Intelligences Theory, Circular Diagram, elements: Circle divided into eight segments, each labeled with a type of intelligence: Interpersonal, Intrapersonal, Linguistic, Logic-Mathematical, Musical, Bodily-Kinesthetic, Naturalist, and Spatial. Icons represent each intelligence type.","Multiple Intelligences Theory, Circular Diagram, elements: Circle divided into eight segments, each labeled with a type of intelligence: Interpersonal, Intrapersonal, Linguistic, Logic-Mathematical, Musical, Bodily-Kinesthetic, Naturalist, and Spatial. Icons represent each intelligence type. [Visual Analysis: Network graph with 398 nodes and 932 edges, density 0.01]",,,,,,,,
2043,network_graph,0.8,0.27451979004654936,0.49711636,0.0546448087431694,networked,"Network graph with 204 nodes and 349 edges, density 0.02",204.0,349.0,0.016855017869216653,3.4215686274509802,True,"Vygotsky's Zone of Proximal Development, Venn Diagram, elements: Two overlapping circles; left circle labeled 'What is already known', right circle labeled 'What is not known', overlapping area labeled 'ZPD' with arrows indicating learning direction. Horizontal line below labeled 'Learning'.","Vygotsky's Zone of Proximal Development, Venn Diagram, elements: Two overlapping circles; left circle labeled 'What is already known', right circle labeled 'What is not known', overlapping area labeled 'ZPD' with arrows indicating learning direction. Horizontal line below labeled 'Learning'. [Visual Analysis: Network graph with 204 nodes and 349 edges, density 0.02]",,,,,,,,
2044,network_graph,0.8,0.8085468860398023,0.45460534,0.8852389078498293,networked,"Network graph with 320 nodes and 336 edges, density 0.01",320.0,336.0,0.0065830721003134795,2.1,True,"Erik Erikson's 8 Stages of Psychosocial Development, Table, elements: A table with columns for Stage, Ages, Basic Conflict, Important Event, and Summary, detailing each stage with corresponding descriptions.","Erik Erikson's 8 Stages of Psychosocial Development, Table, elements: A table with columns for Stage, Ages, Basic Conflict, Important Event, and Summary, detailing each stage with corresponding descriptions. [Visual Analysis: Network graph with 320 nodes and 336 edges, density 0.01]",,,,,,,,
2045,network_graph,0.8,0.1820113012223465,0.3124503,0.011748120300751879,networked,"Network graph with 132 nodes and 207 edges, density 0.02",132.0,207.0,0.023941707147814018,3.1363636363636362,True,"Big Five Personality Traits, Quadrant Diagram, elements: Head silhouette divided into four quadrants, each labeled with a personality trait: Openness to Experience, Conscientiousness, Agreeableness, Neuroticism, and Extraversion, with icons representing each trait.","Big Five Personality Traits, Quadrant Diagram, elements: Head silhouette divided into four quadrants, each labeled with a personality trait: Openness to Experience, Conscientiousness, Agreeableness, Neuroticism, and Extraversion, with icons representing each trait. [Visual Analysis: Network graph with 132 nodes and 207 edges, density 0.02]",,,,,,,,
2046,network_graph,0.8,0.331368385663527,0.8929074,0.06070640176600442,networked,"Network graph with 231 nodes and 246 edges, density 0.01",231.0,246.0,0.009260304912478826,2.1298701298701297,True,"Cognitive Development Theory, , elements: Image on the right of a person with glasses, accompanied by two stick figures representing different stages of development, labeled with arrows indicating progression.","Cognitive Development Theory, , elements: Image on the right of a person with glasses, accompanied by two stick figures representing different stages of development, labeled with arrows indicating progression. [Visual Analysis: Network graph with 231 nodes and 246 edges, density 0.01]",,,,,,,,
2047,pie_chart,0.9,0.09354489722411923,0.0746292,0.05313765182186235,radial,"Pie chart with 11 segments, unlabeled",,,,,,"IS-LM Model, Graph, elements: Two curves labeled IS and LM intersecting, with axes for Interest rate (r) and Output (Y), indicating equilibrium in the goods and money markets.","IS-LM Model, Graph, elements: Two curves labeled IS and LM intersecting, with axes for Interest rate (r) and Output (Y), indicating equilibrium in the goods and money markets. [Visual Analysis: Pie chart with 11 segments, unlabeled]",11.0,False,True,False,,,,
2048,pie_chart,0.9,0.3032224065513426,0.22994366,0.376131221719457,radial,"Pie chart with 18 segments, labeled",,,,,,"Root Cause Analysis for Diameter Issues, Fishbone Diagram, elements: Four main categories: Machine, Material, Measurement, and Method, each with specific issues branching out, leading to the main problem of 'Diameter out of specification'.","Root Cause Analysis for Diameter Issues, Fishbone Diagram, elements: Four main categories: Machine, Material, Measurement, and Method, each with specific issues branching out, leading to the main problem of 'Diameter out of specification'. [Visual Analysis: Pie chart with 18 segments, labeled]",18.0,True,True,False,,,,
2049,network_graph,0.8,0.2422956520326909,0.38799816,0.13333333333333333,networked,"Network graph with 70 nodes and 179 edges, density 0.07",70.0,179.0,0.07412008281573498,5.114285714285714,True,"Kubler-Ross Change Curve, Flowchart, elements: Sequential flow of five stages of grief labeled: 1. Denial, 2. Anger, 3. Bargaining, 4. Depression, 5. Acceptance, with emoticons illustrating each stage.","Kubler-Ross Change Curve, Flowchart, elements: Sequential flow of five stages of grief labeled: 1. Denial, 2. Anger, 3. Bargaining, 4. Depression, 5. Acceptance, with emoticons illustrating each stage. [Visual Analysis: Network graph with 70 nodes and 179 edges, density 0.07]",,,,,,,,
2050,network_graph,0.8,0.6368815132215563,0.7290797,0.11997767857142858,networked,"Network graph with 236 nodes and 357 edges, density 0.01",236.0,357.0,0.01287414352686621,3.0254237288135593,True,"Kohlberg's Stages of Moral Development, Hierarchy Diagram, elements: Horizontal bars representing six stages of moral development, color-coded, labeled from 'Obedience and Punishment Orientation' to 'Universal Ethical Principles', with a character on the side.","Kohlberg's Stages of Moral Development, Hierarchy Diagram, elements: Horizontal bars representing six stages of moral development, color-coded, labeled from 'Obedience and Punishment Orientation' to 'Universal Ethical Principles', with a character on the side. [Visual Analysis: Network graph with 236 nodes and 357 edges, density 0.01]",,,,,,,,
2051,network_graph,0.8,0.16736964109815575,0.3121549,0.02663934426229508,networked,"Network graph with 124 nodes and 128 edges, density 0.02",124.0,128.0,0.016784683975872017,2.064516129032258,True,"Experiential Learning Cycle, Circular Flow Diagram, elements: Four stages arranged in a circle: Concrete Experience, Reflective Observation, Abstract Conceptualization, and Active Experimentation, with arrows indicating the flow from one stage to the next.","Experiential Learning Cycle, Circular Flow Diagram, elements: Four stages arranged in a circle: Concrete Experience, Reflective Observation, Abstract Conceptualization, and Active Experimentation, with arrows indicating the flow from one stage to the next. [Visual Analysis: Network graph with 124 nodes and 128 edges, density 0.02]",,,,,,,,
2052,network_graph,0.8,0.19225722347802465,0.2679898,0.096875,networked,"Network graph with 69 nodes and 196 edges, density 0.08",69.0,196.0,0.08354646206308611,5.681159420289855,True,"TPACK Framework, Venn Diagram, elements: Central labeled circle for 'TPACK Framework'; three overlapping circles representing 'Technological Knowledge', 'Pedagogical Knowledge', and 'Content Knowledge', each with distinct colors and connections.","TPACK Framework, Venn Diagram, elements: Central labeled circle for 'TPACK Framework'; three overlapping circles representing 'Technological Knowledge', 'Pedagogical Knowledge', and 'Content Knowledge', each with distinct colors and connections. [Visual Analysis: Network graph with 69 nodes and 196 edges, density 0.08]",,,,,,,,
2053,network_graph,0.8,0.18458529545437705,0.29902238,0.039473684210526314,networked,"Network graph with 72 nodes and 75 edges, density 0.03",72.0,75.0,0.029342723004694836,2.0833333333333335,True,"Maslow's Hierarchy of Needs, Pyramid Diagram, elements: Pyramid structure with five levels: Physiological Needs (bottom, purple), Safety Needs (red), Belongingness & Love (orange), Esteem Needs (yellow), Self-actualization (top, green), each labeled with descriptions.","Maslow's Hierarchy of Needs, Pyramid Diagram, elements: Pyramid structure with five levels: Physiological Needs (bottom, purple), Safety Needs (red), Belongingness & Love (orange), Esteem Needs (yellow), Self-actualization (top, green), each labeled with descriptions. [Visual Analysis: Network graph with 72 nodes and 75 edges, density 0.03]",,,,,,,,
2054,network_graph,0.8,0.32792931952842636,0.25781435,0.3972222222222222,networked,"Network graph with 116 nodes and 304 edges, density 0.05",116.0,304.0,0.04557721139430285,5.241379310344827,True,"Object Oriented Programming Concepts, Class Diagram, elements: Central box for 'Person' with attributes FirstName, LastName, DateOfBirth, and method SaveDetails(). Below are derived classes 'Employee' and 'Customer' each with their own attributes and methods.","Object Oriented Programming Concepts, Class Diagram, elements: Central box for 'Person' with attributes FirstName, LastName, DateOfBirth, and method SaveDetails(). Below are derived classes 'Employee' and 'Customer' each with their own attributes and methods. [Visual Analysis: Network graph with 116 nodes and 304 edges, density 0.05]",,,,,,,,
2055,network_graph,0.8,0.3886854602068912,0.25358012,0.7383720930232558,networked,"Network graph with 244 nodes and 462 edges, density 0.02",244.0,462.0,0.015583889900829791,3.7868852459016393,True,"Experiential Learning Cycles, Circular Flow Diagram, elements: Four interconnected sections: 'Act', 'Reflect', 'Conceptualize', and 'Apply', each with associated prompts. Arrows indicate the flow between sections, with names of contributors listed below.","Experiential Learning Cycles, Circular Flow Diagram, elements: Four interconnected sections: 'Act', 'Reflect', 'Conceptualize', and 'Apply', each with associated prompts. Arrows indicate the flow between sections, with names of contributors listed below. [Visual Analysis: Network graph with 244 nodes and 462 edges, density 0.02]",,,,,,,,
2056,network_graph,0.8,0.40988620562277106,0.77971935,0.181640625,networked,"Network graph with 366 nodes and 646 edges, density 0.01",366.0,646.0,0.009671382588517104,3.530054644808743,True,"Practical Behaviorist Teaching Strategies, List, elements: Numbered list from 1 to 8, each item encapsulated in rounded rectangles, listing various teaching strategies such as behavior contracts, token economies, and self-monitoring journals.","Practical Behaviorist Teaching Strategies, List, elements: Numbered list from 1 to 8, each item encapsulated in rounded rectangles, listing various teaching strategies such as behavior contracts, token economies, and self-monitoring journals. [Visual Analysis: Network graph with 366 nodes and 646 edges, density 0.01]",,,,,,,,
2057,network_graph,0.8,0.384581760935165,0.360497,0.7472222222222222,networked,"Network graph with 155 nodes and 233 edges, density 0.02",155.0,233.0,0.019522413070800167,3.0064516129032257,True,"Kurt Lewin's Change Management Model, Circular Flow Diagram, elements: Circular diagram with four main components: 'Unfreeze', 'Change', 'Refreeze', and 'Lewin Model' at the center, indicating a continuous process of change management.","Kurt Lewin's Change Management Model, Circular Flow Diagram, elements: Circular diagram with four main components: 'Unfreeze', 'Change', 'Refreeze', and 'Lewin Model' at the center, indicating a continuous process of change management. [Visual Analysis: Network graph with 155 nodes and 233 edges, density 0.02]",,,,,,,,
2058,network_graph,0.8,0.19584481910361992,0.3401606,0.375,networked,"Network graph with 98 nodes and 135 edges, density 0.03",98.0,135.0,0.028403113822848727,2.7551020408163267,True,"Value Chain Overview, Flowchart, elements: Circular nodes representing stages: Inbound Logistics, Operations, Outbound Logistics, Marketing & Sales, Service, Firm Infrastructure, Technology Development, Human Resource, and Procurement, connected by arrows indicating flow.","Value Chain Overview, Flowchart, elements: Circular nodes representing stages: Inbound Logistics, Operations, Outbound Logistics, Marketing & Sales, Service, Firm Infrastructure, Technology Development, Human Resource, and Procurement, connected by arrows indicating flow. [Visual Analysis: Network graph with 98 nodes and 135 edges, density 0.03]",,,,,,,,
2059,network_graph,0.8,0.3502698343104843,0.3217467,0.6191806331471136,networked,"Network graph with 149 nodes and 299 edges, density 0.03",149.0,299.0,0.027117721748594233,4.0134228187919465,True,"Balanced Scorecard, Network Diagram, elements: Four main components: Finance, Clients, Internal, Improvement & Innovation, each with associated questions and metrics, connected to a central 'Multi-dimension' label.","Balanced Scorecard, Network Diagram, elements: Four main components: Finance, Clients, Internal, Improvement & Innovation, each with associated questions and metrics, connected to a central 'Multi-dimension' label. [Visual Analysis: Network graph with 149 nodes and 299 edges, density 0.03]",,,,,,,,
2060,network_graph,0.8,0.1469646349794694,0.55607474,0.0125,networked,"Network graph with 82 nodes and 98 edges, density 0.03",82.0,98.0,0.029509183980728697,2.3902439024390243,True,"Lewin's Change Theory, Linear Diagram, elements: Three ice cube illustrations labeled 'Unfreeze', 'Change', and 'Refreeze', depicting the process of change in a sequential manner.","Lewin's Change Theory, Linear Diagram, elements: Three ice cube illustrations labeled 'Unfreeze', 'Change', and 'Refreeze', depicting the process of change in a sequential manner. [Visual Analysis: Network graph with 82 nodes and 98 edges, density 0.03]",,,,,,,,
2061,network_graph,0.8,0.6807836885067242,0.6815232,0.3125,networked,"Network graph with 186 nodes and 292 edges, density 0.02",186.0,292.0,0.016971810520197618,3.139784946236559,True,"Questioning Framework for Learning, Mind Map, elements: Central light bulb graphic with surrounding questions organized into categories: define, recall, describe, identify, each containing prompts related to understanding.","Questioning Framework for Learning, Mind Map, elements: Central light bulb graphic with surrounding questions organized into categories: define, recall, describe, identify, each containing prompts related to understanding. [Visual Analysis: Network graph with 186 nodes and 292 edges, density 0.02]",,,,,,,,
2062,network_graph,0.8,0.2703708064222433,0.23763746,0.34513274336283184,networked,"Network graph with 102 nodes and 166 edges, density 0.03",102.0,166.0,0.032226752086973405,3.2549019607843137,True,"VARK Learning Styles, Circular Diagram, elements: Circle divided into four quadrants labeled Visual, Aural, Kinesthetic, and Read/Write, with descriptions of learning activities in each section. Center labeled 'Multi-Modal.'","VARK Learning Styles, Circular Diagram, elements: Circle divided into four quadrants labeled Visual, Aural, Kinesthetic, and Read/Write, with descriptions of learning activities in each section. Center labeled 'Multi-Modal.' [Visual Analysis: Network graph with 102 nodes and 166 edges, density 0.03]",,,,,,,,
2063,network_graph,0.8,0.32305713412997533,0.25698256,0.37109375,networked,"Network graph with 144 nodes and 282 edges, density 0.03",144.0,282.0,0.027389277389277388,3.9166666666666665,True,"Decision-Making Process, Flow Diagram, elements: Five steps organized in circles connected by arrows, labeled: Gather Relevant Information, Identify and Examine Alternatives, Choose Among the Alternatives, Take Action, Review Your Decision and Its Impact.","Decision-Making Process, Flow Diagram, elements: Five steps organized in circles connected by arrows, labeled: Gather Relevant Information, Identify and Examine Alternatives, Choose Among the Alternatives, Take Action, Review Your Decision and Its Impact. [Visual Analysis: Network graph with 144 nodes and 282 edges, density 0.03]",,,,,,,,
2064,pie_chart,0.9,0.2624815420780915,0.49115184,0.25404676258992803,radial,"Pie chart with 18 segments, labeled",,,,,,"Iterative Product Development, Flow Diagram, elements: Horizontal flow with six iterations. Each iteration circularly labeled with 'DEVELOPMENT', 'DESIGN', and 'TESTING' phases, moving from left to right, and with arrows indicating flow direction.","Iterative Product Development, Flow Diagram, elements: Horizontal flow with six iterations. Each iteration circularly labeled with 'DEVELOPMENT', 'DESIGN', and 'TESTING' phases, moving from left to right, and with arrows indicating flow direction. [Visual Analysis: Pie chart with 18 segments, labeled]",18.0,True,True,False,,,,
2065,network_graph,0.8,0.2753608419845363,0.2450416,0.07921419518377693,networked,"Network graph with 229 nodes and 426 edges, density 0.02",229.0,426.0,0.016318087795908987,3.7205240174672487,True,"TPACK Framework, Venn Diagram, elements: Three overlapping circles labeled: Technological Knowledge (TK), Pedagogical Knowledge (PK), and Content Knowledge (CK), with intersections identifying Technological Pedagogical Content Knowledge (TPACK), Pedagogical Content Knowledge (PCK), and others, enclosed in a circle labeled 'Contexts'.","TPACK Framework, Venn Diagram, elements: Three overlapping circles labeled: Technological Knowledge (TK), Pedagogical Knowledge (PK), and Content Knowledge (CK), with intersections identifying Technological Pedagogical Content Knowledge (TPACK), Pedagogical Content Knowledge (PCK), and others, enclosed in a circle labeled 'Contexts'. [Visual Analysis: Network graph with 229 nodes and 426 edges, density 0.02]",,,,,,,,
2066,network_graph,0.8,0.8147426177027327,0.5732239,1.0,networked,"Network graph with 265 nodes and 634 edges, density 0.02",265.0,634.0,0.01812464265294454,4.784905660377358,True,"Active Learning Framework Based on Bloom's Taxonomy, Grid Diagram, elements: A 6x4 grid displaying Bloom's levels with corresponding keywords, student products, and example learning outcomes. Each row represents a different level of cognitive process from 'Create' to 'Remember', with descriptors consistently formatted.","Active Learning Framework Based on Bloom's Taxonomy, Grid Diagram, elements: A 6x4 grid displaying Bloom's levels with corresponding keywords, student products, and example learning outcomes. Each row represents a different level of cognitive process from 'Create' to 'Remember', with descriptors consistently formatted. [Visual Analysis: Network graph with 265 nodes and 634 edges, density 0.02]",,,,,,,,
2067,network_graph,0.8,0.8148118699766229,0.8970965,0.5602006688963211,networked,"Network graph with 186 nodes and 593 edges, density 0.03",186.0,593.0,0.03446672478930544,6.376344086021505,True,"Educational Theories: Constructivism, Behaviorism, Cognitivism, Comparison Diagram, elements: Three columns representing each theory: Constructivism, Behaviorism, and Cognitivism. Each column lists benefits and problems, with a structured flow under each theory, highlighting key components like 'Knowledge Constructed by Learning' and 'Stimulus/Response'.","Educational Theories: Constructivism, Behaviorism, Cognitivism, Comparison Diagram, elements: Three columns representing each theory: Constructivism, Behaviorism, and Cognitivism. Each column lists benefits and problems, with a structured flow under each theory, highlighting key components like 'Knowledge Constructed by Learning' and 'Stimulus/Response'. [Visual Analysis: Network graph with 186 nodes and 593 edges, density 0.03]",,,,,,,,
